,open,high,low,close,volume,Name
2015-08-13,51.04,51.328,50.12,50.42,966800,ALB
2015-08-14,50.4459,51.28,50.29,51.11,600700,ALB
2015-08-17,50.82,51.95,50.45,51.77,1194100,ALB
2015-08-18,51.62,51.73,50.99,51.11,807200,ALB
2015-08-19,50.83,51.25,49.41,49.88,946600,ALB
2015-08-20,49.4116,49.94,49.01,49.32,831300,ALB
2015-08-21,48.83,48.85,46.67,46.81,1381200,ALB
2015-08-24,44.27,45.83,42.39,44.34,2099600,ALB
2015-08-25,45.61,45.72,42.78,42.8,1288400,ALB
2015-08-26,43.57,43.66,42.31,43.07,3192700,ALB
2015-08-27,43.74,46.2,43.6,45.13,2054100,ALB
2015-08-28,44.94,46.58,44.77,45.3,1459800,ALB
2015-08-31,44.9486,45.52,43.98,45.21,1435800,ALB
2015-09-01,44.14,44.55,42.6,42.85,2076100,ALB
2015-09-02,43.5,43.65,42.4,42.73,1618600,ALB
2015-09-03,43.06,43.06,42.28,42.87,2688500,ALB
2015-09-04,42.17,42.515,41.89,42.43,1528800,ALB
2015-09-08,43.27,43.27,42.77,43.02,2991800,ALB
2015-09-09,43.49,44.03,42.91,43.03,1483200,ALB
2015-09-10,42.98,43.25,42.488,42.8,1659400,ALB
2015-09-11,42.48,42.83,41.6,42.0,873900,ALB
2015-09-14,41.74,42.23,41.37,41.88,1203300,ALB
2015-09-15,42.24,44.53,42.24,44.27,4852000,ALB
2015-09-16,44.53,45.135,44.15,44.74,1408200,ALB
2015-09-17,44.59,45.7429,44.56,45.05,1665400,ALB
2015-09-18,44.42,45.75,44.36,45.71,2980200,ALB
2015-09-21,46.09,47.19,45.6,46.4,2045500,ALB
2015-09-22,45.88,46.0,45.1104,45.71,1777900,ALB
2015-09-23,45.55,46.19,45.18,45.31,1409000,ALB
2015-09-24,44.57,45.53,43.451,45.22,1622000,ALB
2015-09-25,45.48,46.04,44.8,45.13,1426700,ALB
2015-09-28,44.82,44.89,41.65,41.78,1738200,ALB
2015-09-29,41.52,42.7,41.5,42.53,1479700,ALB
2015-09-30,43.03,44.39,42.97,44.1,1366800,ALB
2015-10-01,44.29,45.23,44.1,45.17,1621200,ALB
2015-10-02,44.54,46.15,44.32,46.15,1231400,ALB
2015-10-05,46.48,47.605,46.38,47.43,1024800,ALB
2015-10-06,47.81,48.84,47.54,47.61,1637200,ALB
2015-10-07,47.9,49.11,47.67,48.91,1903300,ALB
2015-10-08,48.74,50.99,48.63,50.57,1726100,ALB
2015-10-09,51.37,51.88,50.55,50.72,1927900,ALB
2015-10-12,51.08,51.26,50.31,50.51,1161600,ALB
2015-10-13,50.18,50.92,49.8682,50.26,917200,ALB
2015-10-14,50.15,51.72,50.07,51.44,905800,ALB
2015-10-15,51.73,51.82,50.01,51.47,1460100,ALB
2015-10-16,51.7,52.73,51.554,52.45,2035000,ALB
2015-10-19,52.08,52.4,51.8397,52.26,1555600,ALB
2015-10-20,52.19,52.94,52.06,52.1,939800,ALB
2015-10-21,52.4,52.84,51.02,51.18,1160100,ALB
2015-10-22,51.82,53.12,51.36,52.39,1463700,ALB
2015-10-23,52.87,53.66,52.49,52.58,1266200,ALB
2015-10-26,52.43,52.968,52.05,52.68,1085400,ALB
2015-10-27,52.24,52.5,51.02,51.93,1697700,ALB
2015-10-28,52.05,54.065,51.78,53.58,1772600,ALB
2015-10-29,53.33,54.59,53.09,54.29,1433500,ALB
2015-10-30,54.33,54.37,52.93,53.52,1412200,ALB
2015-11-02,54.26,54.87,54.06,54.24,2509400,ALB
2015-11-03,54.43,55.48,54.262,54.67,1563700,ALB
2015-11-04,54.94,55.3,53.78,54.22,2019500,ALB
2015-11-05,52.5,52.82,48.16,49.43,5880300,ALB
2015-11-06,49.48,50.84,49.34,50.68,2224200,ALB
2015-11-09,50.38,50.82,49.48,49.92,2509600,ALB
2015-11-10,49.94,50.33,49.26,49.58,1199000,ALB
2015-11-11,49.85,49.987,48.44,48.9,1645300,ALB
2015-11-12,48.14,48.86,46.85,46.92,1314500,ALB
2015-11-13,46.75,48.24,46.49,47.62,2017100,ALB
2015-11-16,47.43,48.07,47.02,47.98,1024500,ALB
2015-11-17,48.11,48.928,47.665,48.52,1743000,ALB
2015-11-18,48.64,50.86,48.48,50.81,1593600,ALB
2015-11-19,50.5,51.14,50.31,50.69,1066300,ALB
2015-11-20,50.94,51.97,50.75,51.67,1304600,ALB
2015-11-23,51.57,52.15,51.24,52.11,1609500,ALB
2015-11-24,51.95,53.09,51.67,53.01,1567700,ALB
2015-11-25,52.8934,53.21,52.55,52.9,649700,ALB
2015-11-27,52.9,53.34,52.76,53.11,312000,ALB
2015-11-30,53.29,53.69,53.1,53.56,814900,ALB
2015-12-01,53.68,53.8,52.83,52.95,1255800,ALB
2015-12-02,52.75,53.07,51.8,52.28,934900,ALB
2015-12-03,52.27,52.96,51.8,52.83,1451100,ALB
2015-12-04,52.51,53.52,51.94,52.99,1189800,ALB
2015-12-07,52.53,52.66,50.88,51.1,968500,ALB
2015-12-08,50.5496,50.71,49.67,49.78,731400,ALB
2015-12-09,50.77,51.42,49.62,50.02,1564900,ALB
2015-12-10,49.93,49.96,49.03,49.21,833800,ALB
2015-12-11,47.97,48.4,47.31,47.95,1399600,ALB
2015-12-14,47.83,47.97,46.34,47.76,1586600,ALB
2015-12-15,48.1,49.34,48.0,48.68,1032400,ALB
2015-12-16,49.15,52.06,48.75,51.83,2259400,ALB
2015-12-17,51.99,53.1,51.33,52.42,1716100,ALB
2015-12-18,52.01,53.31,50.97,51.18,2112400,ALB
2015-12-21,51.6,51.87,50.79,51.46,841100,ALB
2015-12-22,51.6,54.77,51.43,54.31,1159400,ALB
2015-12-23,54.56,56.45,54.49,56.29,1068400,ALB
2015-12-24,56.25,56.5,55.8,55.95,380700,ALB
2015-12-28,55.72,56.79,55.13,56.75,856400,ALB
2015-12-29,57.41,57.99,56.24,56.73,759600,ALB
2015-12-30,56.42,57.2,56.26,56.34,733700,ALB
2015-12-31,56.06,57.49,55.83,56.01,663000,ALB
2016-01-04,54.97,55.69,54.27,55.55,1284700,ALB
2016-01-05,55.86,56.1,53.88,54.7,1232100,ALB
2016-01-06,53.47,54.25,51.84,52.31,1240000,ALB
2016-01-07,51.26,51.7,49.48,49.95,1521000,ALB
2016-01-08,50.45,51.08,48.97,49.01,1127400,ALB
2016-01-11,49.24,49.53,47.38,48.04,1313200,ALB
2016-01-12,48.7885,49.18,48.05,48.95,1299100,ALB
2016-01-13,49.62,51.27,47.305,47.71,1463300,ALB
2016-01-14,48.03,49.65,46.84,48.9,1303200,ALB
2016-01-15,47.64,48.02,45.78,47.91,1446900,ALB
2016-01-19,48.48,49.5,47.57,48.42,1699800,ALB
2016-01-20,47.56,48.79,46.16,48.01,1356500,ALB
2016-01-21,47.99,50.74,47.42,49.43,1844300,ALB
2016-01-22,50.66,52.27,50.65,51.29,1533300,ALB
2016-01-25,51.09,51.25,49.7,49.98,1634100,ALB
2016-01-26,50.37,52.47,50.08,51.88,1524200,ALB
2016-01-27,51.55,52.26,50.4395,50.93,1429600,ALB
2016-01-28,51.65,52.52,51.28,51.76,1176700,ALB
2016-01-29,51.79,52.66,51.1482,52.64,2887700,ALB
2016-02-01,51.87,52.95,50.97,52.82,1463300,ALB
2016-02-02,52.17,53.02,51.35,51.86,1279500,ALB
2016-02-03,52.66,53.6194,51.16,53.52,1447600,ALB
2016-02-04,53.64,54.255,51.23,51.95,2213800,ALB
2016-02-05,51.38,52.7,50.72,51.54,1380300,ALB
2016-02-08,50.91,50.91,47.49,48.79,1940700,ALB
2016-02-09,48.22,50.025,48.08,49.89,1709400,ALB
2016-02-10,50.6,51.05,49.41,50.09,1101400,ALB
2016-02-11,48.78,50.83,48.42,50.09,1186000,ALB
2016-02-12,50.68,52.02,50.04,51.38,1183300,ALB
2016-02-16,52.19,52.62,51.05,52.32,1652000,ALB
2016-02-17,52.94,54.25,52.51,52.77,1782800,ALB
2016-02-18,51.34,55.595,50.95,54.53,3044500,ALB
2016-02-19,54.42,54.5367,53.27,54.48,1036900,ALB
2016-02-22,54.84,55.49,54.65,54.83,1382600,ALB
2016-02-23,54.47,55.59,52.51,52.66,1223900,ALB
2016-02-24,51.97,53.36,51.03,53.31,971000,ALB
2016-02-25,53.6,55.46,53.26,55.44,833000,ALB
2016-02-26,55.94,56.86,55.55,56.56,885000,ALB
2016-02-29,56.6,57.95,56.11,56.22,1441700,ALB
2016-03-01,57.12,58.86,57.0,58.66,1483700,ALB
2016-03-02,58.26,59.42,57.37,57.71,1144900,ALB
2016-03-03,57.48,57.89,56.03,57.22,1257200,ALB
2016-03-04,57.5229,59.88,57.35,59.17,1393700,ALB
2016-03-07,59.02,59.97,57.92,58.8,1807600,ALB
2016-03-08,58.33,59.13,58.05,58.48,1502500,ALB
2016-03-09,58.8,60.34,58.6,60.24,1418000,ALB
2016-03-10,59.89,60.54,58.93,59.38,1364600,ALB
2016-03-11,59.79,61.9,59.45,61.24,1109500,ALB
2016-03-14,60.38,60.96,59.73,60.02,1350700,ALB
2016-03-15,59.34,60.04,58.84,59.19,1318000,ALB
2016-03-16,59.1,61.69,59.1,61.62,1461300,ALB
2016-03-17,61.47,62.87,60.76,62.43,1335400,ALB
2016-03-18,62.36,62.75,60.7,61.38,1907600,ALB
2016-03-21,61.38,61.929,60.95,61.64,1155200,ALB
2016-03-22,61.36,62.56,61.19,62.16,1225700,ALB
2016-03-23,61.95,62.19,61.26,61.39,1054500,ALB
2016-03-24,60.67,62.085,60.34,61.92,711000,ALB
2016-03-28,61.99,62.26,61.52,62.12,811800,ALB
2016-03-29,62.09,63.0,61.5087,62.96,798000,ALB
2016-03-30,63.29,64.25,62.91,63.99,1074200,ALB
2016-03-31,63.88,64.33,63.65,63.93,1224800,ALB
2016-04-01,63.44,65.5,63.396,65.2,2455900,ALB
2016-04-04,65.38,65.9,64.99,65.33,1470100,ALB
2016-04-05,64.6121,65.48,64.06,64.5,822600,ALB
2016-04-06,64.426,66.075,63.73,66.03,1237200,ALB
2016-04-07,65.9,66.9285,64.24,64.69,1328200,ALB
2016-04-08,65.64,65.72,64.46,64.85,1559600,ALB
2016-04-11,65.13,65.94,65.04,65.25,1117900,ALB
2016-04-12,65.58,65.85,65.26,65.3,1070000,ALB
2016-04-13,65.8,66.3207,64.43,65.0,2325100,ALB
2016-04-14,65.24,65.89,64.8869,65.45,1849600,ALB
2016-04-15,65.74,65.85,65.04,65.37,1499200,ALB
2016-04-18,64.89,65.55,64.75,65.49,939500,ALB
2016-04-19,65.85,65.85,64.6,65.34,1958200,ALB
2016-04-20,65.23,65.76,64.4972,65.65,1518300,ALB
2016-04-21,65.65,65.99,65.53,65.64,1288100,ALB
2016-04-22,65.66,66.71,65.66,66.24,1269600,ALB
2016-04-25,66.37,66.87,66.15,66.59,1004900,ALB
2016-04-26,66.97,67.95,66.78,67.76,1231400,ALB
2016-04-27,67.67,68.75,67.28,67.86,817100,ALB
2016-04-28,67.47,67.65,66.15,66.42,649500,ALB
2016-04-29,66.45,66.45,65.57,66.16,1069200,ALB
2016-05-02,66.42,68.36,66.18,67.9,1176900,ALB
2016-05-03,67.56,68.09,66.83,67.33,871900,ALB
2016-05-04,66.99,67.57,66.36,66.59,788400,ALB
2016-05-05,66.78,68.13,66.7793,67.1,1051400,ALB
2016-05-06,66.97,69.07,66.67,68.63,1424500,ALB
2016-05-09,68.3692,70.22,67.07,67.28,1778600,ALB
2016-05-10,67.3774,68.41,67.06,67.86,1516100,ALB
2016-05-11,70.76,75.75,70.67,74.65,5794600,ALB
2016-05-12,75.61,76.43,74.76,75.87,2190900,ALB
2016-05-13,75.59,76.3289,74.35,76.16,2189200,ALB
2016-05-16,76.82,78.4009,76.75,77.81,1842500,ALB
2016-05-17,77.82,78.26,75.95,76.17,1829700,ALB
2016-05-18,75.83,77.25,75.77,76.17,1598100,ALB
2016-05-19,75.69,76.67,75.0,75.77,1619700,ALB
2016-05-20,76.42,77.38,76.12,76.36,1246300,ALB
2016-05-23,75.86,76.75,75.86,76.37,1177900,ALB
2016-05-24,76.8845,77.48,76.31,76.34,1827400,ALB
2016-05-25,76.9,79.04,76.3869,78.87,1200200,ALB
2016-05-26,79.27,79.73,78.15,79.04,1216800,ALB
2016-05-27,79.0,80.21,78.805,80.09,1091700,ALB
2016-05-31,80.0,80.0648,78.01,78.5,1486700,ALB
2016-06-01,78.5,80.0,77.53,79.68,1293200,ALB
2016-06-02,79.13,79.95,79.12,79.84,629900,ALB
2016-06-03,80.0,80.347,79.15,80.0,855100,ALB
2016-06-06,80.48,82.16,80.1,80.96,1048000,ALB
2016-06-07,81.39,81.82,80.8,81.29,853800,ALB
2016-06-08,81.61,82.37,80.82,81.21,1524300,ALB
2016-06-09,80.64,81.02,79.83,80.26,1124600,ALB
2016-06-10,80.0,80.42,79.25,79.83,1024700,ALB
2016-06-13,79.36,79.77,78.11,78.15,1109400,ALB
2016-06-14,78.0,78.48,77.02,78.4,1162900,ALB
2016-06-15,78.58,80.05,78.42,79.71,1434100,ALB
2016-06-16,79.31,80.05,78.91,79.99,909000,ALB
2016-06-17,83.188,84.99,82.21,82.8,3531100,ALB
2016-06-20,83.51,83.98,82.6533,83.01,1736500,ALB
2016-06-21,82.95,83.84,82.0,83.62,1203400,ALB
2016-06-22,83.62,83.87,82.81,83.32,1014000,ALB
2016-06-23,83.95,84.71,83.7874,84.4,799000,ALB
2016-06-24,81.27,82.46,78.6,78.98,2465400,ALB
2016-06-27,77.44,78.091,74.86,75.34,2709400,ALB
2016-06-28,76.81,78.49,76.14,78.29,2707400,ALB
2016-06-29,79.46,79.85,78.59,79.12,1928400,ALB
2016-06-30,79.13,80.5,77.92,79.31,24895500,ALB
2016-07-01,79.45,82.28,79.45,81.32,1588400,ALB
2016-07-05,80.08,80.21,79.43,79.9,1366400,ALB
2016-07-06,79.39,80.96,78.81,80.86,1341100,ALB
2016-07-07,81.18,82.2,80.88,81.32,865300,ALB
2016-07-08,82.2,83.99,81.99,83.58,1267800,ALB
2016-07-11,83.92,84.0,83.11,83.63,1277100,ALB
