,open,high,low,close,volume,Name
2018-06-05,129.77,130.86,129.24,129.95,881200,AAP
2018-06-06,130.11,131.49,129.4657,130.59,1173200,AAP
2018-06-07,131.0,131.98,129.66,130.05,1506100,AAP
2018-06-08,129.91,132.665,128.511,131.71,863800,AAP
2018-06-11,132.24,133.18,131.34,132.73,875600,AAP
2018-06-12,133.65,134.75,132.83,133.64,887700,AAP
2018-06-13,133.37,133.58,131.49,132.68,771100,AAP
2018-06-14,133.27,133.99,132.575,133.5,816200,AAP
2018-06-15,133.49,137.33,133.02,137.16,1652900,AAP
2018-06-18,136.14,138.38,135.83,138.24,1226100,AAP
2018-06-19,136.9026,139.17,136.4,138.3,986100,AAP
2018-06-20,139.2,140.2247,137.47,139.16,849600,AAP
2018-06-21,139.1,140.1,137.795,139.5,783800,AAP
2018-06-22,143.42,143.42,137.81,138.85,1377800,AAP
2018-06-25,137.94,137.99,135.211,137.27,915900,AAP
2018-06-26,137.52,139.17,136.4749,137.07,745600,AAP
2018-06-27,137.12,137.69,134.01,134.38,1124400,AAP
2018-06-28,134.2,136.18,133.32,135.11,1039800,AAP
2018-06-29,135.81,137.87,135.27,135.7,725300,AAP
2018-07-02,135.0,135.16,133.42,134.7,662500,AAP
2018-07-03,136.15,136.64,134.4089,135.01,339600,AAP
2018-07-05,135.44,135.9,134.0,135.86,957000,AAP
2018-07-06,137.22,138.0,136.02,137.17,889500,AAP
2018-07-09,137.59,141.5914,137.47,140.95,950800,AAP
2018-07-10,140.94,141.91,139.4,140.65,963300,AAP
2018-07-11,139.82,139.82,136.37,139.08,710200,AAP
2018-07-12,140.37,140.89,138.185,138.79,441200,AAP
2018-07-13,139.3,141.7,138.92,139.34,835000,AAP
2018-07-16,139.67,140.54,139.02,139.67,505100,AAP
2018-07-17,139.15,141.287,139.15,140.28,809100,AAP
2018-07-18,140.19,140.84,139.09,139.97,685800,AAP
2018-07-19,139.85,143.7,139.44,143.37,1123700,AAP
2018-07-20,142.85,143.44,141.73,142.67,585700,AAP
2018-07-23,142.14,145.2,142.14,144.66,686100,AAP
2018-07-24,145.0999,145.15,139.44,139.99,800400,AAP
2018-07-25,139.4,140.65,138.671,140.47,794700,AAP
2018-07-26,141.0,143.81,140.32,141.78,775700,AAP
2018-07-27,142.41,143.13,139.4268,139.85,370300,AAP
2018-07-30,139.85,141.4,139.59,140.68,428100,AAP
2018-07-31,140.8658,141.98,139.8,141.23,463100,AAP
2018-08-01,140.52,141.44,139.6536,139.75,540200,AAP
2018-08-02,139.4,143.69,139.4,143.26,654000,AAP
2018-08-03,144.25,145.66,143.03,144.68,535000,AAP
2018-08-06,145.5198,145.83,143.495,145.1,679500,AAP
2018-08-07,145.3849,146.31,144.33,145.16,940300,AAP
2018-08-08,145.32,146.76,145.1,146.41,530900,AAP
2018-08-09,146.92,148.7,146.46,147.79,763400,AAP
2018-08-10,146.84,147.91,145.12,146.35,1006400,AAP
2018-08-13,147.0,147.84,144.5,144.84,1407000,AAP
2018-08-14,153.34,159.5,152.325,156.13,4487600,AAP
2018-08-15,157.98,158.74,155.645,158.03,1503100,AAP
2018-08-16,158.5,160.63,158.5,159.49,1415900,AAP
2018-08-17,159.65,160.1556,159.01,159.72,965900,AAP
2018-08-20,160.44,161.25,160.0,160.84,999200,AAP
2018-08-21,161.22,161.71,159.35,160.15,1193800,AAP
2018-08-22,160.54,161.97,160.3,160.73,804200,AAP
2018-08-23,161.26,163.36,160.95,163.26,891300,AAP
2018-08-24,163.15,165.07,162.57,164.36,729300,AAP
2018-08-27,164.8607,164.99,161.84,161.98,1064200,AAP
2018-08-28,162.21,162.91,160.0,162.1,1096700,AAP
2018-08-29,162.34,164.229,161.13,163.56,765000,AAP
2018-08-30,163.42,163.644,161.16,161.8,916300,AAP
2018-08-31,161.47,164.34,161.47,164.03,960700,AAP
2018-09-04,164.51,169.59,164.2,169.48,1371600,AAP
2018-09-05,169.41,170.91,166.81,167.0,1018200,AAP
2018-09-06,167.97,169.39,166.77,167.22,775600,AAP
2018-09-07,167.23,169.22,167.09,167.28,763200,AAP
2018-09-10,168.47,169.09,166.1289,166.93,910200,AAP
2018-09-11,166.9341,168.415,166.65,167.24,738500,AAP
2018-09-12,167.14,168.69,166.29,167.1,1119600,AAP
2018-09-13,167.1,167.99,165.275,166.73,835800,AAP
2018-09-14,166.95,167.92,165.19,165.45,995800,AAP
2018-09-17,167.51,169.746,163.21,163.5,1093400,AAP
2018-09-18,159.75,167.7947,159.0,167.65,1272400,AAP
2018-09-19,167.92,169.99,167.34,169.6,1110400,AAP
2018-09-20,170.14,170.75,167.011,169.55,879900,AAP
2018-09-21,170.82,171.33,168.195,168.44,1605300,AAP
2018-09-24,167.7,168.5,167.012,167.65,894900,AAP
2018-09-25,168.0,168.43,165.74,167.32,691800,AAP
2018-09-26,167.91,170.67,166.35,169.33,754200,AAP
2018-09-27,169.42,170.92,169.17,169.79,739700,AAP
2018-09-28,169.71,171.04,167.83,168.33,1309700,AAP
2018-10-01,169.02,170.64,168.185,169.6,591600,AAP
2018-10-02,170.47,171.13,168.03,168.4,819300,AAP
2018-10-03,168.68,168.91,167.21,167.6,535500,AAP
2018-10-04,167.7,167.7,165.08,165.71,769500,AAP
2018-10-05,165.63,167.45,164.31,165.83,938800,AAP
2018-10-08,165.4,169.16,165.4,168.36,784700,AAP
2018-10-09,168.27,171.5,168.1596,168.89,850400,AAP
2018-10-10,169.0,169.65,162.87,163.17,997300,AAP
2018-10-11,162.87,165.53,160.6,161.04,1345400,AAP
2018-10-12,163.58,165.95,162.615,165.12,1096700,AAP
2018-10-15,165.0,168.68,164.76,166.93,644900,AAP
2018-10-16,170.7,170.7,163.78,168.37,1067700,AAP
2018-10-17,166.8056,167.8,154.02,159.58,1967500,AAP
2018-10-18,159.72,163.0,158.52,162.19,1393600,AAP
2018-10-19,163.2938,166.76,162.37,164.33,1406100,AAP
2018-10-22,164.39,165.65,162.99,164.77,1426000,AAP
2018-10-23,162.44,165.14,161.39,163.97,1037800,AAP
2018-10-24,163.5,167.023,158.85,159.18,1418200,AAP
2018-10-25,159.41,164.41,157.125,163.17,1350400,AAP
2018-10-26,161.7,165.52,160.21,164.55,1668600,AAP
2018-10-29,166.71,168.52,162.911,164.87,1627400,AAP
2018-10-30,165.16,165.6184,163.18,164.97,1020000,AAP
2018-10-31,166.09,166.09,159.67,159.76,1749400,AAP
2018-11-01,159.96,164.35,158.1,163.51,1018400,AAP
2018-11-02,165.02,165.7026,163.72,165.0,1089200,AAP
2018-11-05,165.24,166.11,163.29,165.11,1250700,AAP
2018-11-06,166.56,168.79,165.69,168.09,1085900,AAP
2018-11-07,169.21,170.56,167.08,170.51,888700,AAP
2018-11-08,170.12,173.69,169.45,172.45,1354200,AAP
2018-11-09,172.66,174.71,170.6944,171.18,1202300,AAP
2018-11-12,170.33,170.9,166.19,167.06,1522400,AAP
2018-11-13,184.07,185.5,177.512,184.72,3662700,AAP
2018-11-14,185.99,186.15,177.61,177.68,1806900,AAP
2018-11-15,176.88,180.44,174.801,179.05,1026600,AAP
2018-11-16,177.55,179.494,176.0,179.21,876000,AAP
2018-11-19,179.15,182.49,176.9,177.75,856700,AAP
2018-11-20,174.05,177.67,171.12,171.53,891900,AAP
2018-11-21,171.5,176.09,171.41,174.67,893700,AAP
2018-11-23,173.7,178.53,173.66,177.24,325700,AAP
2018-11-26,178.91,180.765,176.92,177.72,658800,AAP
2018-11-27,176.6587,181.42,176.6,179.27,701700,AAP
2018-11-28,178.85,180.79,177.95,178.95,1086600,AAP
2018-11-29,177.91,179.18,177.34,177.67,747800,AAP
2018-11-30,177.78,178.9065,175.01,177.71,1399600,AAP
2018-12-03,178.97,179.79,174.85,177.89,895200,AAP
2018-12-04,180.12,181.726,175.62,178.19,1549500,AAP
2018-12-06,176.31,177.0,170.75,175.76,1226600,AAP
2018-12-07,174.62,177.2691,167.38,167.59,761800,AAP
2018-12-10,167.81,167.8193,163.41,166.17,1471200,AAP
2018-12-11,167.68,168.89,165.01,165.8,861200,AAP
2018-12-12,166.95,168.86,166.123,166.98,1461100,AAP
2018-12-13,166.82,167.98,165.13,166.29,1008100,AAP
2018-12-14,165.3,168.38,163.395,163.78,968600,AAP
2018-12-17,162.6061,162.73,158.13,158.84,1223800,AAP
2018-12-18,160.0,162.89,157.83,158.24,1312500,AAP
2018-12-19,158.7089,160.49,155.43,156.12,1174300,AAP
2018-12-20,155.2802,156.15,150.65,152.5,1804900,AAP
2018-12-21,151.57,155.885,150.335,151.41,1872900,AAP
2018-12-24,151.03,152.0,148.37,148.92,649100,AAP
2018-12-26,149.714,155.13,149.03,155.03,962600,AAP
2018-12-27,153.44,154.77,149.58,154.69,1123400,AAP
2018-12-28,155.34,157.3,153.639,155.46,1009500,AAP
2018-12-31,156.05,157.68,154.99,157.46,752500,AAP
2019-01-02,156.16,159.92,153.82,157.92,1291000,AAP
2019-01-03,158.23,164.07,157.74,162.85,1514700,AAP
2019-01-04,164.17,164.5,158.48,158.81,1423000,AAP
2019-01-07,161.68,163.57,156.83,161.14,2088300,AAP
2019-01-08,162.01,162.95,157.18,160.02,1604700,AAP
2019-01-09,162.68,165.79,161.23,164.43,1429900,AAP
2019-01-10,163.03,165.23,160.76,165.07,999100,AAP
2019-01-11,164.5093,166.425,159.25,159.42,1299600,AAP
2019-01-14,157.79,159.49,156.69,158.72,1307700,AAP
2019-01-15,158.62,162.32,158.03,160.28,1023700,AAP
2019-01-16,160.89,162.4811,159.025,162.44,1158000,AAP
2019-01-17,161.99,167.42,161.5,166.28,1455100,AAP
2019-01-18,167.23,168.78,163.66,167.61,1777300,AAP
2019-01-22,166.67,168.42,162.26,164.13,1384200,AAP
2019-01-23,164.04,166.6,162.16,164.33,1207800,AAP
2019-01-24,164.5,164.97,155.634,156.31,1298000,AAP
2019-01-25,156.83,156.83,150.24,153.22,1800700,AAP
2019-01-28,151.65,155.05,150.05,154.86,1311500,AAP
2019-01-29,154.15,155.4519,151.75,155.39,1076200,AAP
2019-01-30,156.19,160.2,155.6,159.04,1016500,AAP
2019-01-31,158.4,160.11,155.781,159.2,1586600,AAP
2019-02-01,159.9,161.68,158.53,159.04,941500,AAP
2019-02-04,159.63,161.62,157.76,161.35,665600,AAP
2019-02-05,162.39,162.98,159.63,161.46,932600,AAP
2019-02-06,161.38,161.803,156.7,157.22,1212000,AAP
2019-02-07,160.0,163.26,158.0,163.13,1375900,AAP
2019-02-08,161.99,163.61,161.12,162.41,740700,AAP
2019-02-11,162.44,165.35,162.44,165.13,917500,AAP
2019-02-12,165.87,168.54,165.482,167.89,1264300,AAP
2019-02-13,168.68,169.58,165.63,166.46,1104700,AAP
2019-02-14,165.92,169.75,164.25,168.74,720000,AAP
2019-02-15,169.83,170.831,167.67,169.99,1379600,AAP
2019-02-19,169.93,178.69,166.42,167.14,3369200,AAP
2019-02-20,166.0,167.03,162.59,166.0,1990200,AAP
2019-02-21,166.21,166.21,160.195,161.31,1616300,AAP
2019-02-22,161.31,161.88,158.91,161.47,1158000,AAP
2019-02-25,162.63,163.32,156.12,157.71,1787200,AAP
2019-02-26,163.0,165.83,161.48,162.92,2112600,AAP
2019-02-27,162.5953,162.78,156.68,158.3,1149800,AAP
2019-02-28,156.72,163.77,156.72,161.78,1717600,AAP
2019-03-01,162.25,163.25,158.05,160.62,1398300,AAP
2019-03-04,161.92,161.92,156.92,158.4,1147200,AAP
2019-03-05,158.51,159.8227,157.27,157.31,863100,AAP
2019-03-06,157.8165,159.127,156.42,157.97,1067900,AAP
2019-03-07,157.09,157.31,154.01,154.13,940700,AAP
2019-03-08,152.85,153.19,150.5,151.77,1138200,AAP
2019-03-11,152.2631,155.78,152.08,155.46,1047800,AAP
2019-03-12,155.62,155.62,152.9,154.87,871900,AAP
2019-03-13,155.25,155.804,153.785,154.7,812400,AAP
2019-03-14,155.0622,155.2,153.04,154.0,683400,AAP
2019-03-15,153.64,154.99,151.04,154.84,1714100,AAP
2019-03-18,155.22,162.945,155.08,161.57,2116100,AAP
2019-03-19,161.44,164.93,161.17,163.42,1371600,AAP
2019-03-20,164.51,165.62,162.59,164.15,875200,AAP
2019-03-21,163.83,169.17,163.83,169.07,864700,AAP
2019-03-22,168.33,168.58,164.72,164.84,941600,AAP
2019-03-25,165.5,168.945,164.2978,167.78,841100,AAP
2019-03-26,167.85,168.9,165.81,168.27,961700,AAP
2019-03-27,167.96,169.71,166.6993,166.89,998900,AAP
2019-03-28,167.32,168.92,166.66,168.75,643400,AAP
